"","Category","Age_Category","Gender","Flank_Girth","Heart_Girth","Neck_Girth","Weight","Height","Fore_Feet_Circumference"
"409","African","10-20 years","male",199.876835395116,368.224641121924,149.511971289758,2231.88556667883,3.1,1.45600909412435
"410","African","10-20 years","male",270.307922526263,248.964177956805,136.232894146815,1653.58983860351,2.93,1.49024417123992
"411","African","10-20 years","male",211.419474310242,297.433691564947,133.728687069379,1401.5897851903,3.05,1.56564254042179
"412","African","10-20 years","male",243.774529534858,229.224981134757,208.435154950712,1922.7265304653,3.14,1.64698986871931
"413","African","10-20 years","male",201.571753236931,271.301379101351,109.47269317694,1457.91069155093,2.83,1.45914634864017
"414","African","10-20 years","male",230.018614511937,204.388418607414,243.252771801781,1978.15475882962,2.83,1.24286685989051
"415","African","10-20 years","male",154.428367177024,205.647028097883,136.202301352751,1877.50799735077,2.95,1.39442301077727
"416","African","10-20 years","male",153.425865329336,316.64773998782,131.989454734139,2119.52013841365,2.88,1.55533391308519
"417","African","10-20 years","male",151.535411481746,283.881490956992,130.73665270349,1647.29685122147,2.97,1.45406868392103
"418","African","10-20 years","male",252.155113324989,239.719845401123,112.025210785214,2063.92191785853,3.13,1.67858692775617
"419","African","10-20 years","male",263.482747168746,204.089253069833,161.823547352105,1955.74393912684,2.82,1.48740060540604
"420","African","10-20 years","male",254.234840290155,233.52524721995,216.494342626538,1609.69822092447,3.14,1.44333443458784
"421","African","10-20 years","male",273.985483590513,219.644347485155,184.041603445075,2196.04235710576,3.14,1.3708276092098
"422","African","10-20 years","male",277.101429656614,337.498434260488,237.440149486065,2868.35385605227,3.19,1.69922266483018
"423","African","10-20 years","male",292.251807369757,275.721420999616,159.322514291853,1856.87486811075,2.93,1.51697586421345
"424","African","10-20 years","male",168.415722192731,372.594171203673,171.159996080678,2096.19152687956,3.05,1.41386172561969
"425","African","10-20 years","male",237.074808776379,274.233490601182,116.511311253998,1974.49208199978,2.9,1.56622026360789
"426","African","10-20 years","male",243.69410444051,346.844962937757,111.08756873291,1894.25679021515,3.18,1.70954864320527
"427","African","10-20 years","male",295.744296989869,309.676934406161,178.552322788164,2510.04729464184,3.01,1.57337916166255
"428","African","10-20 years","male",284.7270519007,324.188767187297,168.044651625678,2438.90408282168,2.97,1.37071538162378
"429","African","10-20 years","male",261.771093669813,264.690639032051,191.264944872819,1977.7390506817,3.15,1.53467305795161
"430","African","10-20 years","male",241.488103545271,339.508837088943,130.618579173461,1727.27642613463,3,1.4513476008179
"431","African","10-20 years","male",216.010684682988,239.29477930069,143.295873561874,1884.97686469927,2.87,1.10967984643652
"432","African","10-20 years","male",166.148016764782,341.84057675302,158.784038480371,2385.11879742146,3.04,1.5595678288742
"433","African","10-20 years","male",192.2635122668,338.888261700049,141.784118395299,1728.44053087756,2.92,1.42634209900149
"434","African","10-20 years","male",289.669239975046,300.344698131084,100.792018184438,1924.31429119315,3.04,1.48792782464771
"435","African","10-20 years","male",243.167156225536,389.062703493983,165.421720477752,2637.3269941425,2.91,1.28078883358795
"436","African","10-20 years","male",259.4109256519,308.694390207529,109.287095873151,2190.80417524092,2.78,1.30340470234407
"437","African","10-20 years","male",276.777263253462,334.001207444817,218.361991480924,2127.73344099987,2.79,1.32286142295161
"438","African","10-20 years","male",243.700830847956,310.45873942785,212.796853412874,1877.02343733981,2.94,1.53313625374866
"439","African","10-20 years","male",185.000180150382,368.537826649845,224.203078215942,2151.17947892286,2.93,1.49706746075998
"440","African","10-20 years","male",295.14871094143,371.539053507149,207.69077395089,2525.29216816183,2.87,1.49532137910438
"441","African","10-20 years","male",286.39909895137,390.424323128536,145.959691074677,2626.44037725404,3.08,1.6418140376395
"442","African","10-20 years","male",175.233244837727,397.014214051887,136.483939795289,1742.41877745371,2.72,1.51132324117246
"443","African","10-20 years","male",185.687793733086,346.523141814396,216.918936208822,2096.23080946039,3.11,1.54099096362046
"444","African","10-20 years","male",250.880680361297,256.301341624931,108.392772334628,1550.73014379013,2.75,1.58733560186591
"445","African","10-20 years","male",192.572431743611,244.408806040883,104.341489030048,1939.30027291644,3.07,1.31207446487353
"446","African","10-20 years","male",170.118294039275,242.112685972825,133.267271507066,1596.08213470783,3.18,1.37791720079409
"447","African","10-20 years","male",170.814678689931,344.429794186726,219.849638477899,2508.71826543007,3.02,1.38680776259147
"448","African","10-20 years","male",151.76296310965,284.837676538154,135.056776262354,2155.43854688294,2.97,1.61516629462167
"449","African","10-20 years","male",260.91098561883,378.900665370747,228.975488431752,2428.59294172376,2.92,1.39614520701446
"450","African","10-20 years","male",256.322156405076,347.3418219015,178.844688180834,1824.49840847403,3.18,1.75128632317957
"451","African","10-20 years","male",162.770090124104,362.434563878924,211.257727141492,1802.23043693695,3.07,1.41049813795176
"452","African","10-20 years","male",228.311174770351,353.279080567881,166.570465790574,1858.41696041171,2.71,1.41910205499304
"453","African","10-20 years","male",225.174683716614,351.08262184076,106.145281018689,2424.5997993974,3.08,1.42807281072267
"454","African","10-20 years","male",235.806914011482,288.608719501644,101.48598800879,2221.3731984375,2.78,1.27873263979152
"455","African","10-20 years","male",241.144612245262,268.006809987128,141.393512801733,1528.44466380775,3.07,1.52795348081615
"456","African","10-20 years","male",290.259703423362,305.294663785025,107.360788364895,1933.02358721849,3.11,1.50684080326352
"457","African","10-20 years","male",202.464099868666,250.651753228158,227.23687433172,2452.36629627179,3.2,1.4417715245264
"458","African","10-20 years","male",263.35543730529,288.544887024909,192.04919586191,2469.78751507122,3.1,1.71822346062207
"459","African","10-20 years","male",157.83501615515,369.42338864319,149.598745955154,1949.05727182049,2.85,1.35722132996649
"460","African","10-20 years","male",266.541575524025,345.814585918561,127.496312907897,2369.35742781498,3.03,1.65482170838615
"461","African","10-20 years","male",298.336292838212,293.360346835107,203.48624556791,1969.76106038783,2.89,1.41029257406865
"462","African","10-20 years","male",291.735451365821,396.62511087954,170.199468464125,2794.06687682495,2.93,1.69132261509276
"463","African","10-20 years","male",266.00946894614,363.662647921592,154.427617788315,2692.28460893501,2.73,1.3977222810034
"464","African","10-20 years","male",284.923466993496,218.932341970503,242.257623153273,2616.22131480835,3.11,1.59915535879147
"465","African","10-20 years","male",246.353499137331,244.750631088391,215.836835093796,2590.03475860227,3.15,1.34629371245768
"466","African","10-20 years","male",281.160558527336,240.434167161584,199.187244439963,2359.97540471144,3.08,1.50367190936886
"467","African","10-20 years","male",217.051155888475,346.264773746952,116.907219868153,1636.10600824468,2.73,1.30637711844899
"468","African","10-20 years","male",225.701821537223,266.743556177244,246.747861139011,2437.37173702102,2.85,1.38791264544319
"469","African","10-20 years","male",259.105332498439,268.707050057128,130.99985322915,1455.5062639527,2.94,1.48403283548271
"470","African","10-20 years","male",155.806823540479,224.110093992203,215.039117599372,1915.28937597759,3.06,1.64932442480054
"471","African","10-20 years","female",297.116924053989,323.865845100954,228.634895943105,2683.69444299024,2.47,1.19876471354179
"472","African","10-20 years","female",239.150360436179,208.34075929597,209.610321663786,1250.47288773931,2.51,1.24735705924928
"473","African","10-20 years","female",166.064528888091,311.886772140861,221.27790307859,1455.84035126376,2.76,1.34719856480247
"474","African","10-20 years","female",285.216612077784,396.80237872526,114.397268218454,2438.06226887391,2.51,1.24487798602461
"475","African","10-20 years","female",232.478158758022,307.901065936312,195.508190384135,1743.54805764742,2.8,1.41077295215414
"476","African","10-20 years","female",187.914765521418,228.887687902898,116.279209021013,1238.54049982619,2.54,1.17050059398793
"477","African","10-20 years","female",236.251666594762,224.518388696015,234.766098926775,1447.2236663918,2.56,1.33747497026071
"478","African","10-20 years","female",209.443436027505,359.234896814451,109.147598303389,1317.46246682596,2.45,1.2596153728553
"479","African","10-20 years","female",153.594348218758,307.404252840206,149.005360365845,2043.35254695034,2.42,1.32164238731361
"480","African","10-20 years","female",186.546130198985,233.237162651494,222.516189224552,2204.294627934,2.64,1.42258611485061
"481","African","10-20 years","female",157.479905930813,348.522536549717,165.835782233626,1620.9167562658,2.6,1.23408161829835
"482","African","10-20 years","female",268.999316787813,393.455350864679,123.338780493941,2442.01556905755,2.57,1.21104831718014
"483","African","10-20 years","female",178.150595538318,219.440341694281,189.417900971603,1759.59059096058,2.75,1.32498816271055
"484","African","10-20 years","female",167.1971050906,219.159610150382,175.084129057359,1023.82789794938,2.5,1.12696781675549
"485","African","10-20 years","female",217.195575556252,298.500546906143,193.476326984819,1864.8772579676,2.46,1.2116266027426
"486","African","10-20 years","female",178.242526890244,318.645929964259,233.081247541122,1705.76585066738,2.62,1.29853830104742
"487","African","10-20 years","female",154.682632733602,265.158293116838,214.175686158706,1589.89099843311,2.47,1.31411161456066
"488","African","10-20 years","female",167.723910079803,310.879195248708,155.803003162146,1535.96074571833,2.55,1.42402077621588
"489","African","10-20 years","female",185.42873976985,294.156167469919,104.704094282351,1652.59930504253,2.61,1.15317428075555
"490","African","10-20 years","female",260.87108067004,266.197476303205,146.682176098693,1349.36646320275,2.59,1.16811130038226
"491","African","10-20 years","female",215.417100756895,359.407152282074,227.944240008947,1845.0178235129,2.77,1.46027154310831
"492","African","10-20 years","female",262.068088701926,267.364449147135,137.963606487028,1765.09169075871,2.76,1.23484533939382
"493","African","10-20 years","female",183.036825153977,289.281109068543,223.049608583096,2009.4046338636,2.55,1.21484665768242
"494","African","10-20 years","female",191.638038796373,245.964246569201,221.69060560409,2010.01367281424,2.75,1.33961269137993
"495","African","10-20 years","female",179.290050803684,241.337284725159,108.687861496583,1407.12608990725,2.67,1.33681396134159
"496","African","10-20 years","female",294.157123274636,270.90294403024,176.558378804475,2184.45537774824,2.64,1.44239757207417
"497","African","10-20 years","female",208.650489617139,263.724767463282,197.344624297693,1585.57039494626,2.51,1.2532678351935
"498","African","10-20 years","female",273.211528302636,357.647962542251,225.31657476211,1995.45762405614,2.51,1.35043385853277
"499","African","10-20 years","female",291.705778066535,312.517975084484,217.8824091563,2469.29885555292,2.47,1.25902183535435
"500","African","10-20 years","female",177.807400259189,310.616467380896,110.054585325997,1497.3240854044,2.41,1.15999638475851
"501","African","10-20 years","female",202.269941393752,342.448130808771,117.628443066496,2041.47398208152,2.62,1.26430325640558
"502","African","10-20 years","female",199.971674813423,294.539698166773,205.328843812458,2320.13674342306,2.75,1.38356401656972
"503","African","10-20 years","female",194.354011618998,334.776192717254,234.717590373475,2409.32240362163,2.8,1.2581070254459
"504","African","10-20 years","female",290.936304023489,243.432278651744,118.968996079639,1243.44513749238,2.69,1.39531564199344
"505","African","10-20 years","female",239.075273741037,214.933050842956,160.390244808514,1577.95328825596,2.59,1.27956783757314
"506","African","10-20 years","female",231.365539028775,366.490211337805,219.932814792264,2402.381055773,2.66,1.24412577045808
"507","African","10-20 years","female",281.759622995742,268.030271492898,131.098742294125,1758.53103763657,2.56,1.31089065221257
"508","African","10-20 years","female",169.472868985031,388.251470960677,163.212716940325,1740.73973766644,2.43,1.08655336492857
"509","African","10-20 years","female",271.373764495365,396.443510707468,193.977878522128,2283.92261788249,2.7,1.51198343373847
"510","African","10-20 years","female",298.175913887098,258.973888121545,136.355979845393,1399.9225924199,2.76,1.23696861308302
"511","African","10-20 years","female",296.292130218353,373.104802239686,206.318653537892,2223.00817257492,2.5,1.23255102693048
"512","African","10-20 years","female",189.643553446513,202.368955174461,112.813950388227,783.761490945471,2.56,1.38306608189435
"513","African","10-20 years","female",165.309585921932,216.473651258275,209.799054637551,1887.71841288544,2.63,1.26016682684374
"514","African","10-20 years","female",258.252425410319,310.509164910764,134.673096775077,1800.90303755132,2.66,1.35127502843902
"515","African","10-20 years","female",157.084914087318,233.797462517396,210.066070710309,1641.27492575208,2.4,1.40237625694546
"516","African","10-20 years","female",269.814307044726,207.339296303689,135.940891935024,1194.12646050914,2.44,1.36628424639022
"517","African","10-20 years","female",192.623381805606,208.133161952719,216.941516322549,1406.50980598875,2.54,1.38534729975529
"518","African","10-20 years","female",154.567105660681,269.20375241898,119.948304607533,1423.73803105438,2.47,1.31772185128122
"519","African","10-20 years","female",155.783153988887,288.633305719122,119.503359310329,1413.92884491943,2.53,1.24575479100083
"520","African","10-20 years","female",199.405042477883,395.495360530913,127.118542417884,1345.93292875215,2.78,1.40030561115638
"521","African","10-20 years","female",193.936699465849,272.979532135651,162.199918413535,1700.93569937162,2.77,1.41999857474995
"522","African","10-20 years","female",211.348754272331,281.861633248627,109.759059885982,1692.08979596733,2.54,1.2279060437241
"523","African","10-20 years","female",210.693500214256,353.630442963913,183.620097127277,2400.08166164043,2.76,1.31448831427421
"524","African","10-20 years","female",261.156894802116,219.556823978201,168.324664537795,1910.05468802759,2.76,1.32843728222499
"525","African","10-20 years","female",166.398021869827,346.712998300791,139.873163599987,2189.00037637795,2.64,1.36539177443119
"526","African","10-20 years","female",259.627167403232,237.345509743318,240.205737727229,1952.3831534374,2.53,1.30979274291454
"527","African","10-20 years","female",237.678770616185,243.869806313887,114.35327953659,989.714024192654,2.7,1.18161550334958
"528","African","10-20 years","female",167.125014786143,200.487702945247,181.845462392084,1942.13067527162,2.53,1.360129168702
"529","African","10-20 years","female",272.844900994096,320.740033686161,241.857356578112,2688.11085100751,2.6,1.20459096467236
"530","African","10-20 years","female",296.426963119302,362.769122468308,175.370362878311,1890.63663719571,2.47,1.32465264281638
"531","African","10-20 years","female",165.740743931383,252.425848413259,168.679828476161,1063.06703258306,2.68,1.277933654723
"532","African","10-20 years","female",267.318989953492,287.256314931437,218.69190374855,2510.34718685551,2.54,1.27883632133954
"533","African","10-20 years","female",239.977029128931,388.741231057793,122.062144556548,1674.93834884954,2.59,1.15675100190943
"534","African","10-20 years","female",280.508248088881,220.865750964731,138.109404488932,1347.6572907588,2.73,1.19714808536242
"535","African","10-20 years","female",229.36870388221,260.126237384975,161.918388307095,1600.51504503936,2.69,1.26691479386735
"536","African","10-20 years","female",231.282675534021,360.536301415414,206.905898998957,1987.11913929437,2.71,1.54697657443993
"537","African","10-20 years","female",156.090302718803,283.919930551201,220.325480762403,1508.00844957703,2.46,1.2178026711446
"538","African","10-20 years","female",259.720563841984,237.59350371547,146.137411240488,2007.49660029542,2.71,1.30644080672899
"539","African","10-20 years","female",182.908855285496,234.017588570714,110.57119704783,1827.17618076131,2.53,1.41085029455718
"540","African","10-20 years","female",180.733611644246,348.049991112202,147.181799064856,1698.38206610293,2.61,1.19574499812375
"541","African","10-20 years","female",264.309415931348,322.226941585541,177.070115366951,1619.02755126357,2.53,1.43482075577425
"542","African","10-20 years","female",276.192595227621,303.418326564133,154.493067949079,2237.78389134677,2.66,1.28775169356862
"543","African","10-20 years","female",176.199782034382,375.997935468331,227.545653411653,2127.66080988222,2.7,1.22570557242412
"544","African","10-20 years","female",254.978264006786,267.959920223802,213.958889315836,2107.81493532704,2.6,1.45169775509093
"545","African","10-20 years","female",205.381310661323,315.284358151257,184.030102880206,2307.72449861397,2.78,1.34522014120854
"546","African","10-20 years","female",285.975305910688,221.785827120766,209.903953492176,1506.17304668413,2.73,1.36268676479302
"547","African","10-20 years","female",218.054512236267,320.441993046552,147.810870362446,1871.39390788507,2.62,1.30265131444417
"548","African","10-20 years","female",287.328261870425,298.747217748314,144.625994807575,1702.84187546349,2.47,1.09584080612623
"549","African","10-20 years","female",256.256093003321,394.178013596684,134.733556106221,1568.74106352334,2.56,1.29655348218031
"550","African","10-20 years","female",155.452106881421,259.058181475848,239.854392688721,1851.82230470236,2.77,1.4752052641794
"551","African","10-20 years","female",212.892815843225,227.923679118976,209.455914050341,1541.48772184271,2.68,1.49726848359057
"552","African","10-20 years","female",246.56144430628,237.355192424729,153.771552676335,1533.48313558381,2.65,1.25809265657879
"553","African","10-20 years","female",257.41454717936,248.12131896615,146.533059002832,1770.3303755261,2.56,1.24427125817183
"554","African","10-20 years","female",260.509754146915,373.329810006544,130.522983672563,2378.79550947691,2.49,1.20688393537438
"555","African","10-20 years","female",285.489600640722,302.453781850636,246.775392547715,1956.51134075015,2.41,1.22119785720662
"556","African","10-20 years","female",205.753824440762,381.550389295444,147.417836776003,1851.61778186448,2.65,1.30607073726613
"557","African","10-20 years","female",273.005211912096,213.742325967178,164.917821343988,1734.15938864928,2.55,1.24968314569652
"558","African","10-20 years","female",251.494669227395,201.731225661933,145.864900620654,1856.94815781899,2.68,1.1850032436112
"559","African","10-20 years","female",170.409250573721,362.944178050384,232.514117180835,1588.4894909861,2.51,1.31435301338259
"560","African","10-20 years","female",231.36732748244,244.095274526626,121.361468092073,1658.96708201035,2.61,1.24701430076387
"561","African","10-20 years","female",284.655279200524,239.913175441325,155.910367029719,2064.55543680349,2.58,1.28186001758066
"562","African","10-20 years","female",285.931624530349,290.733587555587,184.838862204924,1623.71295834891,2.49,1.34647852183736
"563","African","10-20 years","female",150.38517981302,298.335438827053,190.73864154052,2105.8180541615,2.58,1.48266398638652
"564","African","10-20 years","female",167.218026844785,273.927549365908,157.802949950565,1495.82315994776,2.66,1.27437658102681
"565","African","10-20 years","female",293.167799001094,240.318210748956,167.292211356107,1648.14135005581,2.63,1.3339741661499
"566","African","10-20 years","female",276.412499730941,381.459410348907,103.314373968169,1551.41186981928,2.57,1.23938949490268
"567","African","10-20 years","female",172.095720435027,222.893844824284,154.330400144681,1118.72673616745,2.69,1.3130591364873
"568","African","10-20 years","female",181.094181910157,222.59199093096,190.027129789814,1156.56938995235,2.76,1.45769503551753
"569","African","10-20 years","female",264.678247610573,214.711174042895,151.221002405509,1321.5332968859,2.64,1.43545889057322
"570","African","10-20 years","female",258.330033137463,295.44231928885,148.726121312939,1869.69531482318,2.57,1.28129106468077
"571","African","10-20 years","female",255.946852464695,365.092361299321,182.111742463894,1940.24585735751,2.76,1.4117841355505
"572","African","10-20 years","female",178.855767496862,273.518267972395,201.025197887793,1978.09131718241,2.43,1.23542887635827
"573","African","10-20 years","female",204.791042860597,322.551331715658,117.221952858381,1327.71134757204,2.66,1.31923138831311
"574","African","10-20 years","female",287.989125167951,368.130175303668,170.596264686901,2169.55527178361,2.61,1.33133707836458
"575","African","10-20 years","female",230.7465361082,345.39433340542,112.591248459648,1439.31496977457,2.67,1.31271551552397
"576","African","10-20 years","female",272.317057137843,210.323819052428,243.157319910824,2163.12704838347,2.58,1.17358604152071
"577","African","10-20 years","female",162.059435981791,253.866873588413,159.333964739926,1599.34463772224,2.43,1.22737342092002
"578","African","10-20 years","female",246.06837494066,289.538187952712,181.254090799484,1508.16539751249,2.71,1.43449129858566
"579","African","10-20 years","female",270.73195357807,267.023581173271,128.875594364945,2118.06638838607,2.77,1.33606802712723
"580","African","10-20 years","female",207.880066218786,205.403456930071,104.412321175914,1372.8600534203,2.69,1.38987223963932
"581","African","10-20 years","female",252.432158694137,255.050784256309,165.691450715531,1674.80482120882,2.42,1.12834347310409
"582","African","10-20 years","female",211.599350720644,288.070663157851,198.669871431775,1551.97435225127,2.75,1.39209215241029
"583","African","10-20 years","female",275.279804645106,379.634690610692,184.671828791033,2242.62623626855,2.71,1.24039671067457
"584","African","10-20 years","female",221.608467155602,329.425364965573,237.560476141516,2016.28580313991,2.44,1.13410316810771
"585","African","10-20 years","female",249.864870356396,276.602398185059,243.5196765,2436.726397241,2.67,1.53645892201966
"586","African","10-20 years","female",171.806305227801,317.248249379918,165.994303161278,1595.61945260502,2.72,1.36588606641798
"587","African","10-20 years","female",229.524665360805,379.110689973459,153.454076254275,1933.38348472607,2.73,1.36296549178453
"588","African","10-20 years","female",294.628274557181,257.542871776968,121.736241003964,1448.26358926366,2.58,1.42805190045657
"589","African","10-20 years","female",231.255246454384,369.15651652962,236.039816739503,2675.13479762129,2.57,1.27216416424632
"590","African","10-20 years","female",257.650983240455,266.581360436976,117.361926869489,1282.33978933422,2.44,1.28248780053994
"591","African","10-20 years","female",234.181927016471,205.044058104977,216.520170168951,1475.28782684822,2.66,1.32547199744726
"592","African","10-20 years","female",294.375344377477,304.471300216392,162.569673743565,1459.56590826972,2.42,1.37956787574769
"593","African","10-20 years","female",178.482668800279,214.225568296388,233.970095671248,2059.7852785897,2.57,1.32467156709247
"594","African","10-20 years","female",168.132060009521,278.892722167075,104.097591817845,1539.45252668927,2.57,1.36012257736601
"595","African","10-20 years","female",203.040073311422,239.25031516701,187.73416057229,1277.08974394482,2.58,1.17580310728334
"596","African","10-20 years","female",229.19032308273,281.739857327193,107.664057251532,1927.69017288811,2.52,1.01857788760752
"597","African","10-20 years","female",247.819317772519,341.24547126703,133.926332031842,1966.3853764825,2.78,1.32690336529221
"598","African","10-20 years","female",237.068253220059,330.339646572247,136.374253616668,1428.0614764546,2.45,1.25971537610505
"599","African","10-20 years","female",154.416094778571,252.766677876934,161.424550460652,1482.49657338019,2.55,1.25080972150982
"600","African","10-20 years","female",285.956142400391,251.451236568391,113.755757303443,1699.69574248535,2.51,1.15498586594683
"601","African","10-20 years","female",251.52153018862,238.471595104784,177.561410353519,1966.03492916329,2.42,1.25027682678228
"602","African","10-20 years","female",263.798384391703,228.370748041198,175.651374913286,1504.12658544374,2.59,1.34812277795199
"603","African","10-20 years","female",236.152471380774,334.912102622911,236.985463090241,2591.50548279285,2.75,1.54936661289533
"604","African","10-20 years","female",195.034077821765,303.779032966122,223.977134271991,1437.81681191758,2.44,1.38641687350828
"605","African","10-20 years","female",294.263706053607,204.921808280051,148.59971763799,1846.58352631959,2.72,1.31677487019986
"606","African","10-20 years","female",248.642086086329,339.917326299474,168.178916652687,2043.24479446514,2.6,1.27365533751965
"607","African","10-20 years","female",298.627684009261,211.035508243367,236.908108356874,1628.41122525861,2.43,1.29763715701545
"608","African","10-20 years","female",238.539274781942,341.494254022837,126.327581540681,2004.31991451187,2.49,1.13878187869349
"609","African","10-20 years","female",200.365092884749,285.591810615733,195.813905075192,1382.04936154652,2.62,1.26035696007624
"610","African","10-20 years","female",218.795435177162,304.829469043761,152.899293031078,1895.55164082558,2.79,1.54042354624814
"611","African","10-20 years","female",200.480210466776,372.627413738519,148.215154872742,2259.28291683667,2.46,1.19147807914777
"612","African","10-20 years","female",201.225497410633,263.69995418936,248.60803525662,1474.02925587376,2.52,1.17461280881627
"613","African","10-20 years","female",290.207147214096,259.777722647414,166.624571254943,1547.92202032986,2.72,1.30453515097181
"614","African","10-20 years","female",193.93594013527,204.380622738972,165.596243506297,1237.86500142887,2.59,1.32010259409345
"615","African","10-20 years","female",263.725307292771,255.944789713249,123.35898517631,1139.67092239764,2.6,1.17793146338805
"616","African","10-20 years","female",222.160864470061,254.719196865335,167.413605586626,1492.00987544609,2.6,1.44298852931621
"617","African","10-20 years","female",212.139529665001,327.564524998888,116.641697380692,2120.07398840506,2.41,1.3467270676932
"618","African","10-20 years","female",270.304167922586,260.451294248924,189.943924802355,2271.74078248208,2.54,1.26678364687192
"619","African","10-20 years","female",232.700765971094,299.353051465005,218.333858670667,1580.43570823502,2.42,1.19328713692209
"620","African","10-20 years","female",288.541423226707,291.365407314152,170.764901454095,2126.26026297803,2.41,1.32074558022512
"621","African","10-20 years","female",176.913621509448,229.36490913853,248.999878752511,1835.27122182422,2.51,1.3095415483571
"622","African","10-20 years","female",187.670914933551,265.7403991092,161.499665479641,1564.38693823875,2.77,1.47002502208125
"623","African","10-20 years","female",277.93855802156,205.103361187503,118.136963702273,1199.83339959872,2.56,1.17238295907655
"624","African","10-20 years","female",217.82350478461,273.565278295428,172.230926738121,1508.48224285292,2.68,1.19025330561475
"625","African","10-20 years","female",264.625252364203,208.043995592743,168.324591929559,1588.07132492657,2.44,1.34925574346707
"626","African","10-20 years","female",295.193414739333,389.929035352543,123.375194345135,2076.21762949857,2.43,1.07179991148583
"627","African","10-20 years","female",278.576798597351,265.051342314109,221.393103851005,2361.90257743001,2.5,1.2100644617954
"628","African","10-20 years","female",234.211810701527,379.288661852479,198.922792286612,2343.83537693648,2.8,1.34727300878138
"629","African","10-20 years","female",180.992092494853,276.501477602869,133.32151111681,1546.43974791979,2.64,1.22765830923854
"630","African","10-20 years","female",199.129542661831,249.015068355948,236.564273573458,1423.37986109778,2.49,1.34290796311695
"631","African","greater than 20 years","male",222.952775296289,250.109979184344,195.455609273631,1860.78754009213,3.37,1.66285100507584
"632","African","greater than 20 years","male",199.927817762364,213.108556671068,140.728556620888,2072.67214267049,3.04,1.54642959994717
"633","African","greater than 20 years","male",199.951025261544,276.069821929559,229.890139552299,1873.98412837647,3.31,1.62487930153558
"634","African","greater than 20 years","male",152.506607584655,359.832802973688,224.392528436147,2525.31631984748,3.08,1.55972257493695
"635","African","greater than 20 years","male",229.799408884719,263.641166454181,102.435254992452,1284.53609966673,3.33,1.68033074172369
"636","African","greater than 20 years","male",212.55224912893,234.13475882262,114.306926354766,1416.28455603495,3.32,1.65985901838973
"637","African","greater than 20 years","male",201.795686851256,382.622587541118,173.65162698552,2745.01220760867,3.19,1.40550738423188
"638","African","greater than 20 years","male",299.292519176379,314.897322747856,149.992106715217,2185.55041635409,3.29,1.62560125475904
"639","African","greater than 20 years","male",196.469089959282,358.915268629789,215.626758232247,1966.67382412124,3.2,1.62677241382293
"640","African","greater than 20 years","male",247.530970280059,262.705246685073,249.402369675227,1858.04230729118,3.38,1.55505798058248
"641","African","greater than 20 years","male",235.94521691557,362.773465877399,174.863230530173,2088.66634257138,3.31,1.60926561800017
"642","African","greater than 20 years","male",282.53603533376,349.36225716956,103.245306143072,2072.75168779306,3.04,1.52990670551603
"643","African","greater than 20 years","male",163.468398526311,278.787105437368,221.971772389952,2388.81031018682,3.35,1.59743374607027
"644","African","greater than 20 years","male",266.312895377632,253.349492093548,153.708307619672,1626.81582889054,3.11,1.59317928000294
"645","African","greater than 20 years","male",286.039146361873,228.354073921219,212.950212869328,2237.8356277477,3.3,1.68157538224125
"646","African","greater than 20 years","male",234.432447783183,367.117967549711,139.9762326153,2084.38426957,3.38,1.66372067840783
"647","African","greater than 20 years","male",200.159640354104,223.030574666336,104.354441724718,1324.35574005358,3.29,1.80339850690295
"648","African","greater than 20 years","male",273.621873068623,347.957465657964,143.344602105208,2476.84816205874,3.2,1.47950371287399
"649","African","greater than 20 years","male",162.363101961091,333.852457860485,103.655132872518,2203.27903786674,3.15,1.44030996990949
"650","African","greater than 20 years","male",173.890177847352,214.577413490042,196.068493998609,2073.08216255624,3.11,1.67180960075629
"651","African","greater than 20 years","male",156.118120928295,346.093822503462,245.043796964455,2493.1868460495,3.23,1.47974752208896
"652","African","greater than 20 years","male",203.504898038227,315.445082355291,248.091672093142,2723.49301602226,3.13,1.61337091809056
"653","African","greater than 20 years","male",299.058687163051,316.550685465336,119.901222514454,2090.42714524549,3.35,1.67535918057655
"654","African","greater than 20 years","male",233.23460763786,269.623645814136,229.53345796559,1843.30548262224,3.06,1.58157427718875
"655","African","greater than 20 years","male",184.177037898917,267.629752540961,102.754591533449,1589.81459734496,3.23,1.46312413558309
"656","African","greater than 20 years","male",248.536777810659,364.060586784035,195.98722330993,2461.64290008601,3.12,1.68010691094458
"657","African","greater than 20 years","male",205.920902872458,270.296930568293,153.834265342448,1775.1580582466,3.32,1.84917545529599
"658","African","greater than 20 years","male",153.445782442577,344.805293530226,196.767658821773,1655.38729899563,3.05,1.52766732429688
"659","African","greater than 20 years","male",283.88703383971,272.892302507535,217.359899892472,2637.63706362806,3.03,1.44661226481276
"660","African","greater than 20 years","male",292.958138755057,356.261140760034,215.18777749734,2995.5692455871,3.3,1.83626032989318
"661","African","greater than 20 years","male",250.534028524999,307.76423481293,241.968363220803,2462.72558209021,3.07,1.48430311799771
"662","African","greater than 20 years","male",191.596543171909,313.753054570407,109.716525708791,2219.37170231249,3.18,1.58219221848252
"663","African","greater than 20 years","male",163.219516212121,369.81688067317,164.0232567559,2175.04702475853,3.38,1.45054607216008
"664","African","greater than 20 years","male",267.092027992476,345.382246654481,191.053020604886,2260.1919941837,3.01,1.52796262055069
"665","African","greater than 20 years","male",175.648430641741,281.661387439817,227.50738998875,2484.83146880753,3.01,1.54186929852077
